SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1224, 35, 0.79770714, 0.10288272, 0.65712655, 0.18881489, -0.24055967, 1.80763173, 0.00000000, 0.00000000, 0.00000000, -170.28544617, 49.04967117, -152.70364380, -0.42009529, -0.17974602, 0.88921016, 0.02273223, -0.04242928, 0.00771071, -0.01112020, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1249, 36, 0.79476994, 0.10139175, 0.65953046, 0.25609484, 0.10457973, 2.22869921, 0.00000000, 0.00000000, 0.00000000, -170.29119873, 49.05036163, -152.71209717, -0.42009318, -0.17970048, 0.88922000, 0.02274727, -0.03948415, 0.00913547, -0.01352179, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1274, 37, 0.79180151, 0.10231929, 0.66292059, 0.39641574, 0.38348067, 2.30151486, 0.00000000, 0.00000000, 0.00000000, -170.29692078, 49.05039597, -152.72099304, -0.42008615, -0.17965239, 0.88923270, 0.02275917, -0.03651536, 0.00814326, -0.01690120, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1299, 38, 0.78641301, 0.10324711, 0.66434300, 0.25325924, 0.52021909, 2.50968122, 0.00000000, 0.00000000, 0.00000000, -170.30366516, 49.05015564, -152.73075867, -0.42007577, -0.17960164, 0.88924742, 0.02277522, -0.03112961, 0.00713986, -0.01830775, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1324, 39, 0.78200328, 0.10222905, 0.66722453, 0.25184143, 0.72803879, 2.65017247, 0.00000000, 0.00000000, 0.00000000, -170.31092834, 49.04947281, -152.74119568, -0.42006132, -0.17954828, 0.88926458, 0.02279177, -0.02672768, 0.00807768, -0.02116645, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1349, 40, 0.77615333, 0.10073183, 0.66814381, 0.32015121, 1.00471675, 2.93139315, 0.00000000, 0.00000000, 0.00000000, -170.31892395, 49.04824066, -152.75286865, -0.42004162, -0.17948897, 0.88928545, 0.02280849, -0.02089185, 0.00948732, -0.02205420, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1374, 41, 0.77077812, 0.10069297, 0.66907436, 0.31889758, 1.00289035, 3.14068079, 0.00000000, 0.00000000, 0.00000000, -170.32752991, 49.04708099, -152.76531982, -0.42002186, -0.17942561, 0.88930714, 0.02282716, -0.01552981, 0.00943167, -0.02295315, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1399, 42, 0.76640713, 0.10117059, 0.66660643, 0.17715895, 0.93180901, 3.20835567, 0.00000000, 0.00000000, 0.00000000, -170.35099792, 49.04087830, -152.78997803, -0.41994277, -0.17932954, 0.88936180, 0.02290548, -0.01122987, 0.00870317, -0.02035952, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1424, 43, 0.76202524, 0.09968562, 0.66705054, 0.38859534, 0.93178141, 3.35052872, 0.00000000, 0.00000000, 0.00000000, -170.35998535, 49.03999329, -152.80316162, -0.41992453, -0.17926143, 0.88938361, 0.02292499, -0.00685811, 0.01008870, -0.02077479, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1449, 44, 0.75134063, 0.09965906, 0.66209394, 0.03416666, 0.85890132, 3.48531842, 0.00000000, 0.00000000, 0.00000000, -170.37020874, 49.03933334, -152.81681824, -0.41990626, -0.17919393, 0.88940513, 0.02295290, 0.00381899, 0.01000138, -0.01579010, 0.00000000, 0.00000000, 0.00000000, 0.00000000
